2025-12-28 18:45:35,051 | INFO | Logging initialized. Log file: results\continuous_control\run_20251228_184535\run.log
2025-12-28 18:45:35,052 | INFO | Results will be saved to: results\continuous_control\run_20251228_184535
2025-12-28 18:45:35,052 | INFO | Seeds: (29,)
2025-12-28 18:45:35,052 | INFO | Unity exe: C:\Users\anhtu\pyspark\Reinforcement_Learning_Projects\deep-reinforcement-learning-master\p2_continuous-control\20_Agents_Reacher_Windows_x86_64\Reacher.exe
2025-12-28 18:45:35,056 | INFO | Hyperparameter search enabled. Trials to run: 10 (max-trials=10)
2025-12-28 18:45:35,058 | INFO | [trial_001] Starting trial with hparams: {"batch_size":500,"buffer_size":100000,"exploration_noise_ratio":0.05,"hidden_dims":[256,256],"lr":0.0005,"n_warmup_batches":5,"optimizer":"Adam","target_update_every":5,"tau":0.01}
2025-12-29 10:11:31,850 | INFO | [trial_006 | seed 29] elapsed_time 01:13:45, episode 0078, episode_env_steps 1001, episode_sum_max_reward_per_step 39.619999, episode_sum_max_abs_reward_per_step 39.619999, mean_reward_over_100_episodes_from_training 19.38±13.50, mean_exploration_ratio_over_100_episodes_from_training 0.0164±0.0023, mean_reward_over_100_episodes_from_eval 19.30±13.18
2025-12-29 10:12:33,175 | INFO | [trial_006 | seed 29] elapsed_time 01:14:46, episode 0079, episode_env_steps 1001, episode_sum_max_reward_per_step 39.599999, episode_sum_max_abs_reward_per_step 39.599999, mean_reward_over_100_episodes_from_training 19.56±13.51, mean_exploration_ratio_over_100_episodes_from_training 0.0164±0.0023, mean_reward_over_100_episodes_from_eval 19.48±13.21
2025-12-29 10:13:25,641 | INFO | [trial_006 | seed 29] elapsed_time 01:15:39, episode 0080, episode_env_steps 1001, episode_sum_max_reward_per_step 39.479999, episode_sum_max_abs_reward_per_step 39.479999, mean_reward_over_100_episodes_from_training 19.71±13.49, mean_exploration_ratio_over_100_episodes_from_training 0.0164±0.0023, mean_reward_over_100_episodes_from_eval 19.67±13.23
2025-12-29 10:14:17,376 | INFO | [trial_006 | seed 29] elapsed_time 01:16:31, episode 0081, episode_env_steps 1001, episode_sum_max_reward_per_step 39.459999, episode_sum_max_abs_reward_per_step 39.459999, mean_reward_over_100_episodes_from_training 19.85±13.47, mean_exploration_ratio_over_100_episodes_from_training 0.0165±0.0023, mean_reward_over_100_episodes_from_eval 19.77±13.18
2025-12-29 10:15:10,218 | INFO | [trial_006 | seed 29] elapsed_time 01:17:23, episode 0082, episode_env_steps 1001, episode_sum_max_reward_per_step 39.609999, episode_sum_max_abs_reward_per_step 39.609999, mean_reward_over_100_episodes_from_training 19.94±13.41, mean_exploration_ratio_over_100_episodes_from_training 0.0165±0.0023, mean_reward_over_100_episodes_from_eval 19.91±13.16
2025-12-29 10:16:04,939 | INFO | [trial_006 | seed 29] elapsed_time 01:18:18, episode 0083, episode_env_steps 1001, episode_sum_max_reward_per_step 39.599999, episode_sum_max_abs_reward_per_step 39.599999, mean_reward_over_100_episodes_from_training 20.04±13.36, mean_exploration_ratio_over_100_episodes_from_training 0.0165±0.0023, mean_reward_over_100_episodes_from_eval 20.09±13.19
2025-12-29 10:16:58,769 | INFO | [trial_006 | seed 29] elapsed_time 01:19:12, episode 0084, episode_env_steps 1001, episode_sum_max_reward_per_step 39.619999, episode_sum_max_abs_reward_per_step 39.619999, mean_reward_over_100_episodes_from_training 20.21±13.37, mean_exploration_ratio_over_100_episodes_from_training 0.0166±0.0023, mean_reward_over_100_episodes_from_eval 20.24±13.18
2025-12-29 10:17:50,541 | INFO | [trial_006 | seed 29] elapsed_time 01:20:04, episode 0085, episode_env_steps 1001, episode_sum_max_reward_per_step 39.629999, episode_sum_max_abs_reward_per_step 39.629999, mean_reward_over_100_episodes_from_training 20.35±13.36, mean_exploration_ratio_over_100_episodes_from_training 0.0166±0.0023, mean_reward_over_100_episodes_from_eval 20.37±13.16
2025-12-29 10:18:42,688 | INFO | [trial_006 | seed 29] elapsed_time 01:20:56, episode 0086, episode_env_steps 1001, episode_sum_max_reward_per_step 39.709999, episode_sum_max_abs_reward_per_step 39.709999, mean_reward_over_100_episodes_from_training 20.45±13.31, mean_exploration_ratio_over_100_episodes_from_training 0.0166±0.0023, mean_reward_over_100_episodes_from_eval 20.45±13.10
2025-12-29 10:19:35,094 | INFO | [trial_006 | seed 29] elapsed_time 01:21:48, episode 0087, episode_env_steps 1001, episode_sum_max_reward_per_step 39.689999, episode_sum_max_abs_reward_per_step 39.689999, mean_reward_over_100_episodes_from_training 20.60±13.31, mean_exploration_ratio_over_100_episodes_from_training 0.0167±0.0023, mean_reward_over_100_episodes_from_eval 20.60±13.11
2025-12-29 10:20:27,422 | INFO | [trial_006 | seed 29] elapsed_time 01:22:41, episode 0088, episode_env_steps 1001, episode_sum_max_reward_per_step 39.499999, episode_sum_max_abs_reward_per_step 39.499999, mean_reward_over_100_episodes_from_training 20.74±13.31, mean_exploration_ratio_over_100_episodes_from_training 0.0167±0.0024, mean_reward_over_100_episodes_from_eval 20.72±13.08
2025-12-29 10:21:18,860 | INFO | [trial_006 | seed 29] elapsed_time 01:23:32, episode 0089, episode_env_steps 1001, episode_sum_max_reward_per_step 39.679999, episode_sum_max_abs_reward_per_step 39.679999, mean_reward_over_100_episodes_from_training 20.90±13.31, mean_exploration_ratio_over_100_episodes_from_training 0.0167±0.0024, mean_reward_over_100_episodes_from_eval 20.88±13.10
2025-12-29 10:22:10,856 | INFO | [trial_006 | seed 29] elapsed_time 01:24:24, episode 0090, episode_env_steps 1001, episode_sum_max_reward_per_step 39.539999, episode_sum_max_abs_reward_per_step 39.539999, mean_reward_over_100_episodes_from_training 21.06±13.32, mean_exploration_ratio_over_100_episodes_from_training 0.0168±0.0024, mean_reward_over_100_episodes_from_eval 21.00±13.07
2025-12-29 10:23:04,040 | INFO | [trial_006 | seed 29] elapsed_time 01:25:17, episode 0091, episode_env_steps 1001, episode_sum_max_reward_per_step 39.709999, episode_sum_max_abs_reward_per_step 39.709999, mean_reward_over_100_episodes_from_training 21.18±13.30, mean_exploration_ratio_over_100_episodes_from_training 0.0168±0.0024, mean_reward_over_100_episodes_from_eval 21.09±13.03
2025-12-29 10:23:55,738 | INFO | [trial_006 | seed 29] elapsed_time 01:26:09, episode 0092, episode_env_steps 1001, episode_sum_max_reward_per_step 39.659999, episode_sum_max_abs_reward_per_step 39.659999, mean_reward_over_100_episodes_from_training 21.29±13.27, mean_exploration_ratio_over_100_episodes_from_training 0.0168±0.0024, mean_reward_over_100_episodes_from_eval 21.24±13.04
2025-12-29 10:24:47,769 | INFO | [trial_006 | seed 29] elapsed_time 01:27:01, episode 0093, episode_env_steps 1001, episode_sum_max_reward_per_step 39.579999, episode_sum_max_abs_reward_per_step 39.579999, mean_reward_over_100_episodes_from_training 21.41±13.25, mean_exploration_ratio_over_100_episodes_from_training 0.0169±0.0024, mean_reward_over_100_episodes_from_eval 21.37±13.03
2025-12-29 10:25:40,432 | INFO | [trial_006 | seed 29] elapsed_time 01:27:54, episode 0094, episode_env_steps 1001, episode_sum_max_reward_per_step 39.539999, episode_sum_max_abs_reward_per_step 39.539999, mean_reward_over_100_episodes_from_training 21.49±13.21, mean_exploration_ratio_over_100_episodes_from_training 0.0169±0.0024, mean_reward_over_100_episodes_from_eval 21.39±12.97
2025-12-29 10:26:33,487 | INFO | [trial_006 | seed 29] elapsed_time 01:28:47, episode 0095, episode_env_steps 1001, episode_sum_max_reward_per_step 39.529999, episode_sum_max_abs_reward_per_step 39.529999, mean_reward_over_100_episodes_from_training 21.56±13.16, mean_exploration_ratio_over_100_episodes_from_training 0.0169±0.0024, mean_reward_over_100_episodes_from_eval 21.52±12.96
2025-12-29 10:27:25,669 | INFO | [trial_006 | seed 29] elapsed_time 01:29:39, episode 0096, episode_env_steps 1001, episode_sum_max_reward_per_step 39.579999, episode_sum_max_abs_reward_per_step 39.579999, mean_reward_over_100_episodes_from_training 21.66±13.13, mean_exploration_ratio_over_100_episodes_from_training 0.0169±0.0024, mean_reward_over_100_episodes_from_eval 21.56±12.90
2025-12-29 10:28:18,011 | INFO | [trial_006 | seed 29] elapsed_time 01:30:31, episode 0097, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 21.68±13.06, mean_exploration_ratio_over_100_episodes_from_training 0.0170±0.0024, mean_reward_over_100_episodes_from_eval 21.58±12.83
2025-12-29 10:29:10,342 | INFO | [trial_006 | seed 29] elapsed_time 01:31:24, episode 0098, episode_env_steps 1001, episode_sum_max_reward_per_step 39.539999, episode_sum_max_abs_reward_per_step 39.539999, mean_reward_over_100_episodes_from_training 21.72±13.00, mean_exploration_ratio_over_100_episodes_from_training 0.0170±0.0024, mean_reward_over_100_episodes_from_eval 21.66±12.79
2025-12-29 10:30:03,402 | INFO | [trial_006 | seed 29] elapsed_time 01:32:17, episode 0099, episode_env_steps 1001, episode_sum_max_reward_per_step 39.439999, episode_sum_max_abs_reward_per_step 39.439999, mean_reward_over_100_episodes_from_training 21.81±12.97, mean_exploration_ratio_over_100_episodes_from_training 0.0170±0.0024, mean_reward_over_100_episodes_from_eval 21.78±12.78
2025-12-29 10:30:56,231 | INFO | [trial_006 | seed 29] elapsed_time 01:33:09, episode 0100, episode_env_steps 1001, episode_sum_max_reward_per_step 39.409999, episode_sum_max_abs_reward_per_step 39.409999, mean_reward_over_100_episodes_from_training 22.13±12.84, mean_exploration_ratio_over_100_episodes_from_training 0.0170±0.0024, mean_reward_over_100_episodes_from_eval 22.04±12.63
2025-12-29 10:31:49,175 | INFO | [trial_006 | seed 29] elapsed_time 01:34:02, episode 0101, episode_env_steps 1001, episode_sum_max_reward_per_step 39.509999, episode_sum_max_abs_reward_per_step 39.509999, mean_reward_over_100_episodes_from_training 22.43±12.69, mean_exploration_ratio_over_100_episodes_from_training 0.0170±0.0024, mean_reward_over_100_episodes_from_eval 22.38±12.51
2025-12-29 10:32:41,940 | INFO | [trial_006 | seed 29] elapsed_time 01:34:55, episode 0102, episode_env_steps 1001, episode_sum_max_reward_per_step 39.479999, episode_sum_max_abs_reward_per_step 39.479999, mean_reward_over_100_episodes_from_training 22.72±12.52, mean_exploration_ratio_over_100_episodes_from_training 0.0171±0.0024, mean_reward_over_100_episodes_from_eval 22.71±12.39
2025-12-29 10:33:36,400 | INFO | [trial_006 | seed 29] elapsed_time 01:35:50, episode 0103, episode_env_steps 1001, episode_sum_max_reward_per_step 39.589999, episode_sum_max_abs_reward_per_step 39.589999, mean_reward_over_100_episodes_from_training 23.02±12.36, mean_exploration_ratio_over_100_episodes_from_training 0.0171±0.0024, mean_reward_over_100_episodes_from_eval 23.04±12.25
2025-12-29 10:34:29,405 | INFO | [trial_006 | seed 29] elapsed_time 01:36:43, episode 0104, episode_env_steps 1001, episode_sum_max_reward_per_step 39.609999, episode_sum_max_abs_reward_per_step 39.609999, mean_reward_over_100_episodes_from_training 23.30±12.18, mean_exploration_ratio_over_100_episodes_from_training 0.0171±0.0024, mean_reward_over_100_episodes_from_eval 23.39±12.12
2025-12-29 10:35:22,171 | INFO | [trial_006 | seed 29] elapsed_time 01:37:35, episode 0105, episode_env_steps 1001, episode_sum_max_reward_per_step 39.539999, episode_sum_max_abs_reward_per_step 39.539999, mean_reward_over_100_episodes_from_training 23.61±12.00, mean_exploration_ratio_over_100_episodes_from_training 0.0172±0.0024, mean_reward_over_100_episodes_from_eval 23.70±11.95
2025-12-29 10:36:15,549 | INFO | [trial_006 | seed 29] elapsed_time 01:38:29, episode 0106, episode_env_steps 1001, episode_sum_max_reward_per_step 39.649999, episode_sum_max_abs_reward_per_step 39.649999, mean_reward_over_100_episodes_from_training 23.87±11.79, mean_exploration_ratio_over_100_episodes_from_training 0.0172±0.0023, mean_reward_over_100_episodes_from_eval 23.95±11.73
2025-12-29 10:37:07,625 | INFO | [trial_006 | seed 29] elapsed_time 01:39:21, episode 0107, episode_env_steps 1001, episode_sum_max_reward_per_step 39.569999, episode_sum_max_abs_reward_per_step 39.569999, mean_reward_over_100_episodes_from_training 24.16±11.58, mean_exploration_ratio_over_100_episodes_from_training 0.0173±0.0023, mean_reward_over_100_episodes_from_eval 24.20±11.50
2025-12-29 10:38:03,342 | INFO | [trial_006 | seed 29] elapsed_time 01:40:17, episode 0108, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 24.43±11.37, mean_exploration_ratio_over_100_episodes_from_training 0.0173±0.0023, mean_reward_over_100_episodes_from_eval 24.45±11.28
2025-12-29 10:38:57,127 | INFO | [trial_006 | seed 29] elapsed_time 01:41:10, episode 0109, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 24.69±11.14, mean_exploration_ratio_over_100_episodes_from_training 0.0174±0.0022, mean_reward_over_100_episodes_from_eval 24.66±11.05
2025-12-29 10:39:50,767 | INFO | [trial_006 | seed 29] elapsed_time 01:42:04, episode 0110, episode_env_steps 1001, episode_sum_max_reward_per_step 39.529999, episode_sum_max_abs_reward_per_step 39.529999, mean_reward_over_100_episodes_from_training 24.91±10.91, mean_exploration_ratio_over_100_episodes_from_training 0.0174±0.0022, mean_reward_over_100_episodes_from_eval 24.86±10.82
2025-12-29 10:40:43,742 | INFO | [trial_006 | seed 29] elapsed_time 01:42:57, episode 0111, episode_env_steps 1001, episode_sum_max_reward_per_step 39.489999, episode_sum_max_abs_reward_per_step 39.489999, mean_reward_over_100_episodes_from_training 25.11±10.67, mean_exploration_ratio_over_100_episodes_from_training 0.0174±0.0022, mean_reward_over_100_episodes_from_eval 25.13±10.59
2025-12-29 10:41:38,073 | INFO | [trial_006 | seed 29] elapsed_time 01:43:51, episode 0112, episode_env_steps 1001, episode_sum_max_reward_per_step 39.459999, episode_sum_max_abs_reward_per_step 39.459999, mean_reward_over_100_episodes_from_training 25.35±10.43, mean_exploration_ratio_over_100_episodes_from_training 0.0175±0.0022, mean_reward_over_100_episodes_from_eval 25.36±10.36
2025-12-29 10:42:31,303 | INFO | [trial_006 | seed 29] elapsed_time 01:44:45, episode 0113, episode_env_steps 1001, episode_sum_max_reward_per_step 39.519999, episode_sum_max_abs_reward_per_step 39.519999, mean_reward_over_100_episodes_from_training 25.63±10.20, mean_exploration_ratio_over_100_episodes_from_training 0.0175±0.0022, mean_reward_over_100_episodes_from_eval 25.64±10.13
2025-12-29 10:43:25,252 | INFO | [trial_006 | seed 29] elapsed_time 01:45:38, episode 0114, episode_env_steps 1001, episode_sum_max_reward_per_step 39.559999, episode_sum_max_abs_reward_per_step 39.559999, mean_reward_over_100_episodes_from_training 25.90±09.96, mean_exploration_ratio_over_100_episodes_from_training 0.0176±0.0021, mean_reward_over_100_episodes_from_eval 25.91±09.91
2025-12-29 10:44:16,806 | INFO | [trial_006 | seed 29] elapsed_time 01:46:30, episode 0115, episode_env_steps 1001, episode_sum_max_reward_per_step 39.599999, episode_sum_max_abs_reward_per_step 39.599999, mean_reward_over_100_episodes_from_training 26.13±09.71, mean_exploration_ratio_over_100_episodes_from_training 0.0177±0.0021, mean_reward_over_100_episodes_from_eval 26.11±09.70
2025-12-29 10:45:09,317 | INFO | [trial_006 | seed 29] elapsed_time 01:47:23, episode 0116, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 26.37±09.47, mean_exploration_ratio_over_100_episodes_from_training 0.0177±0.0021, mean_reward_over_100_episodes_from_eval 26.32±09.47
2025-12-29 10:46:04,939 | INFO | [trial_006 | seed 29] elapsed_time 01:48:18, episode 0117, episode_env_steps 1001, episode_sum_max_reward_per_step 39.589999, episode_sum_max_abs_reward_per_step 39.589999, mean_reward_over_100_episodes_from_training 26.57±09.24, mean_exploration_ratio_over_100_episodes_from_training 0.0178±0.0021, mean_reward_over_100_episodes_from_eval 26.53±09.24
2025-12-29 10:47:00,999 | INFO | [trial_006 | seed 29] elapsed_time 01:49:14, episode 0118, episode_env_steps 1001, episode_sum_max_reward_per_step 39.529999, episode_sum_max_abs_reward_per_step 39.529999, mean_reward_over_100_episodes_from_training 26.78±09.02, mean_exploration_ratio_over_100_episodes_from_training 0.0178±0.0020, mean_reward_over_100_episodes_from_eval 26.71±09.04
2025-12-29 10:47:55,553 | INFO | [trial_006 | seed 29] elapsed_time 01:50:09, episode 0119, episode_env_steps 1001, episode_sum_max_reward_per_step 39.529999, episode_sum_max_abs_reward_per_step 39.529999, mean_reward_over_100_episodes_from_training 27.01±08.81, mean_exploration_ratio_over_100_episodes_from_training 0.0179±0.0020, mean_reward_over_100_episodes_from_eval 26.88±08.82
2025-12-29 10:48:49,880 | INFO | [trial_006 | seed 29] elapsed_time 01:51:03, episode 0120, episode_env_steps 1001, episode_sum_max_reward_per_step 39.559999, episode_sum_max_abs_reward_per_step 39.559999, mean_reward_over_100_episodes_from_training 27.21±08.58, mean_exploration_ratio_over_100_episodes_from_training 0.0179±0.0020, mean_reward_over_100_episodes_from_eval 27.12±08.66
2025-12-29 10:49:45,111 | INFO | [trial_006 | seed 29] elapsed_time 01:51:58, episode 0121, episode_env_steps 1001, episode_sum_max_reward_per_step 39.529999, episode_sum_max_abs_reward_per_step 39.529999, mean_reward_over_100_episodes_from_training 27.40±08.37, mean_exploration_ratio_over_100_episodes_from_training 0.0180±0.0020, mean_reward_over_100_episodes_from_eval 27.32±08.42
2025-12-29 10:50:41,160 | INFO | [trial_006 | seed 29] elapsed_time 01:52:54, episode 0122, episode_env_steps 1001, episode_sum_max_reward_per_step 39.519999, episode_sum_max_abs_reward_per_step 39.519999, mean_reward_over_100_episodes_from_training 27.62±08.13, mean_exploration_ratio_over_100_episodes_from_training 0.0180±0.0019, mean_reward_over_100_episodes_from_eval 27.51±08.22
