2025-12-29 22:50:41,816 | INFO | Logging initialized. Log file: results\continuous_control\run_20251229_225041\run.log
2025-12-29 22:50:41,816 | INFO | Results will be saved to: results\continuous_control\run_20251229_225041
2025-12-29 22:50:41,816 | INFO | Seeds: (33, 41, 66, 39, 8, 77, 21, 20, 44, 22)
2025-12-29 22:50:41,816 | INFO | Unity exe: C:\Users\anhtu\pyspark\Reinforcement_Learning_Projects\deep-reinforcement-learning-master\p2_continuous-control\20_Agents_Reacher_Windows_x86_64\Reacher.exe
2025-12-29 22:50:41,816 | INFO | No hyperparameter search requested; running a single configuration.
2025-12-29 22:50:41,816 | INFO | Using hyperparameters: {"batch_size":500,"buffer_size":100000,"exploration_noise_ratio":0.05,"hidden_dims":[256,256],"lr":0.0005,"n_warmup_batches":5,"optimizer":"Adam","target_update_every":5,"tau":0.01}
2025-12-30 11:00:30,475 | INFO | [default | seed 21] elapsed_time 00:40:53, episode 0041, episode_env_steps 1001, episode_sum_max_reward_per_step 39.409999, episode_sum_max_abs_reward_per_step 39.409999, mean_reward_over_100_episodes_from_training 20.61±10.34, mean_exploration_ratio_over_100_episodes_from_training 0.0141±0.0011, mean_reward_over_100_episodes_from_eval 21.16±10.05
2025-12-30 11:01:26,835 | INFO | [default | seed 21] elapsed_time 00:41:49, episode 0042, episode_env_steps 1001, episode_sum_max_reward_per_step 39.549999, episode_sum_max_abs_reward_per_step 39.549999, mean_reward_over_100_episodes_from_training 20.81±10.30, mean_exploration_ratio_over_100_episodes_from_training 0.0140±0.0011, mean_reward_over_100_episodes_from_eval 21.32±09.99
2025-12-30 11:02:21,784 | INFO | [default | seed 21] elapsed_time 00:42:44, episode 0043, episode_env_steps 1001, episode_sum_max_reward_per_step 39.659999, episode_sum_max_abs_reward_per_step 39.659999, mean_reward_over_100_episodes_from_training 21.03±10.28, mean_exploration_ratio_over_100_episodes_from_training 0.0140±0.0011, mean_reward_over_100_episodes_from_eval 21.57±10.01
2025-12-30 11:03:18,020 | INFO | [default | seed 21] elapsed_time 00:43:40, episode 0044, episode_env_steps 1001, episode_sum_max_reward_per_step 39.649999, episode_sum_max_abs_reward_per_step 39.649999, mean_reward_over_100_episodes_from_training 21.27±10.30, mean_exploration_ratio_over_100_episodes_from_training 0.0139±0.0011, mean_reward_over_100_episodes_from_eval 21.78±09.99
2025-12-30 11:04:13,749 | INFO | [default | seed 21] elapsed_time 00:44:36, episode 0045, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 21.52±10.32, mean_exploration_ratio_over_100_episodes_from_training 0.0139±0.0011, mean_reward_over_100_episodes_from_eval 22.03±10.02
2025-12-30 11:05:09,678 | INFO | [default | seed 21] elapsed_time 00:45:32, episode 0046, episode_env_steps 1001, episode_sum_max_reward_per_step 39.689999, episode_sum_max_abs_reward_per_step 39.689999, mean_reward_over_100_episodes_from_training 21.74±10.32, mean_exploration_ratio_over_100_episodes_from_training 0.0139±0.0012, mean_reward_over_100_episodes_from_eval 22.25±10.03
2025-12-30 11:06:05,179 | INFO | [default | seed 21] elapsed_time 00:46:28, episode 0047, episode_env_steps 1001, episode_sum_max_reward_per_step 39.569999, episode_sum_max_abs_reward_per_step 39.569999, mean_reward_over_100_episodes_from_training 21.91±10.28, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0012, mean_reward_over_100_episodes_from_eval 22.49±10.06
2025-12-30 11:07:01,567 | INFO | [default | seed 21] elapsed_time 00:47:24, episode 0048, episode_env_steps 1001, episode_sum_max_reward_per_step 39.649999, episode_sum_max_abs_reward_per_step 39.649999, mean_reward_over_100_episodes_from_training 22.12±10.27, mean_exploration_ratio_over_100_episodes_from_training 0.0138±0.0012, mean_reward_over_100_episodes_from_eval 22.72±10.09
2025-12-30 11:07:56,938 | INFO | [default | seed 21] elapsed_time 00:48:19, episode 0049, episode_env_steps 1001, episode_sum_max_reward_per_step 39.619999, episode_sum_max_abs_reward_per_step 39.619999, mean_reward_over_100_episodes_from_training 22.37±10.32, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0013, mean_reward_over_100_episodes_from_eval 22.96±10.13
2025-12-30 11:08:52,615 | INFO | [default | seed 21] elapsed_time 00:49:15, episode 0050, episode_env_steps 1001, episode_sum_max_reward_per_step 39.709999, episode_sum_max_abs_reward_per_step 39.709999, mean_reward_over_100_episodes_from_training 22.61±10.36, mean_exploration_ratio_over_100_episodes_from_training 0.0137±0.0013, mean_reward_over_100_episodes_from_eval 23.13±10.10
2025-12-30 11:09:50,129 | INFO | [default | seed 21] elapsed_time 00:50:13, episode 0051, episode_env_steps 1001, episode_sum_max_reward_per_step 39.579999, episode_sum_max_abs_reward_per_step 39.579999, mean_reward_over_100_episodes_from_training 22.80±10.35, mean_exploration_ratio_over_100_episodes_from_training 0.0136±0.0013, mean_reward_over_100_episodes_from_eval 23.37±10.14
2025-12-30 11:10:46,611 | INFO | [default | seed 21] elapsed_time 00:51:09, episode 0052, episode_env_steps 1001, episode_sum_max_reward_per_step 39.679999, episode_sum_max_abs_reward_per_step 39.679999, mean_reward_over_100_episodes_from_training 23.02±10.37, mean_exploration_ratio_over_100_episodes_from_training 0.0136±0.0013, mean_reward_over_100_episodes_from_eval 23.60±10.19
2025-12-30 11:11:47,900 | INFO | [default | seed 21] elapsed_time 00:52:10, episode 0053, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 23.25±10.41, mean_exploration_ratio_over_100_episodes_from_training 0.0136±0.0013, mean_reward_over_100_episodes_from_eval 23.80±10.19
2025-12-30 11:12:43,890 | INFO | [default | seed 21] elapsed_time 00:53:06, episode 0054, episode_env_steps 1001, episode_sum_max_reward_per_step 39.629999, episode_sum_max_abs_reward_per_step 39.629999, mean_reward_over_100_episodes_from_training 23.49±10.46, mean_exploration_ratio_over_100_episodes_from_training 0.0135±0.0013, mean_reward_over_100_episodes_from_eval 23.99±10.20
2025-12-30 11:13:39,754 | INFO | [default | seed 21] elapsed_time 00:54:02, episode 0055, episode_env_steps 1001, episode_sum_max_reward_per_step 39.599999, episode_sum_max_abs_reward_per_step 39.599999, mean_reward_over_100_episodes_from_training 23.68±10.46, mean_exploration_ratio_over_100_episodes_from_training 0.0135±0.0014, mean_reward_over_100_episodes_from_eval 24.21±10.23
2025-12-30 11:14:34,835 | INFO | [default | seed 21] elapsed_time 00:54:57, episode 0056, episode_env_steps 1001, episode_sum_max_reward_per_step 39.579999, episode_sum_max_abs_reward_per_step 39.579999, mean_reward_over_100_episodes_from_training 23.86±10.46, mean_exploration_ratio_over_100_episodes_from_training 0.0135±0.0014, mean_reward_over_100_episodes_from_eval 24.32±10.17
2025-12-30 11:15:31,413 | INFO | [default | seed 21] elapsed_time 00:55:54, episode 0057, episode_env_steps 1001, episode_sum_max_reward_per_step 39.629999, episode_sum_max_abs_reward_per_step 39.629999, mean_reward_over_100_episodes_from_training 23.99±10.42, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0014, mean_reward_over_100_episodes_from_eval 24.45±10.14
2025-12-30 11:16:27,674 | INFO | [default | seed 21] elapsed_time 00:56:50, episode 0058, episode_env_steps 1001, episode_sum_max_reward_per_step 39.599999, episode_sum_max_abs_reward_per_step 39.599999, mean_reward_over_100_episodes_from_training 24.15±10.39, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0014, mean_reward_over_100_episodes_from_eval 24.62±10.14
2025-12-30 11:17:24,118 | INFO | [default | seed 21] elapsed_time 00:57:47, episode 0059, episode_env_steps 1001, episode_sum_max_reward_per_step 39.579999, episode_sum_max_abs_reward_per_step 39.579999, mean_reward_over_100_episodes_from_training 24.32±10.39, mean_exploration_ratio_over_100_episodes_from_training 0.0134±0.0014, mean_reward_over_100_episodes_from_eval 24.73±10.08
2025-12-30 11:18:18,928 | INFO | [default | seed 21] elapsed_time 00:58:41, episode 0060, episode_env_steps 1001, episode_sum_max_reward_per_step 39.589999, episode_sum_max_abs_reward_per_step 39.589999, mean_reward_over_100_episodes_from_training 24.49±10.39, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0014, mean_reward_over_100_episodes_from_eval 24.94±10.13
2025-12-30 11:19:14,297 | INFO | [default | seed 21] elapsed_time 00:59:37, episode 0061, episode_env_steps 1001, episode_sum_max_reward_per_step 39.559999, episode_sum_max_abs_reward_per_step 39.559999, mean_reward_over_100_episodes_from_training 24.69±10.42, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0014, mean_reward_over_100_episodes_from_eval 25.12±10.15
2025-12-30 11:20:10,288 | INFO | [default | seed 21] elapsed_time 01:00:33, episode 0062, episode_env_steps 1001, episode_sum_max_reward_per_step 39.539999, episode_sum_max_abs_reward_per_step 39.539999, mean_reward_over_100_episodes_from_training 24.89±10.46, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0014, mean_reward_over_100_episodes_from_eval 25.27±10.14
2025-12-30 11:21:05,278 | INFO | [default | seed 21] elapsed_time 01:01:28, episode 0063, episode_env_steps 1001, episode_sum_max_reward_per_step 39.659999, episode_sum_max_abs_reward_per_step 39.659999, mean_reward_over_100_episodes_from_training 25.08±10.48, mean_exploration_ratio_over_100_episodes_from_training 0.0133±0.0014, mean_reward_over_100_episodes_from_eval 25.48±10.19
2025-12-30 11:22:00,274 | INFO | [default | seed 21] elapsed_time 01:02:23, episode 0064, episode_env_steps 1001, episode_sum_max_reward_per_step 39.629999, episode_sum_max_abs_reward_per_step 39.629999, mean_reward_over_100_episodes_from_training 25.28±10.52, mean_exploration_ratio_over_100_episodes_from_training 0.0132±0.0014, mean_reward_over_100_episodes_from_eval 25.62±10.18
2025-12-30 11:22:54,576 | INFO | [default | seed 21] elapsed_time 01:03:17, episode 0065, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 25.42±10.51, mean_exploration_ratio_over_100_episodes_from_training 0.0132±0.0014, mean_reward_over_100_episodes_from_eval 25.62±10.10
2025-12-30 11:23:50,301 | INFO | [default | seed 21] elapsed_time 01:04:13, episode 0066, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 25.52±10.46, mean_exploration_ratio_over_100_episodes_from_training 0.0132±0.0015, mean_reward_over_100_episodes_from_eval 25.77±10.09
2025-12-30 11:24:46,087 | INFO | [default | seed 21] elapsed_time 01:05:09, episode 0067, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 25.62±10.42, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0015, mean_reward_over_100_episodes_from_eval 25.86±10.05
2025-12-30 11:25:42,540 | INFO | [default | seed 21] elapsed_time 01:06:05, episode 0068, episode_env_steps 1001, episode_sum_max_reward_per_step 39.629999, episode_sum_max_abs_reward_per_step 39.629999, mean_reward_over_100_episodes_from_training 25.74±10.39, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0015, mean_reward_over_100_episodes_from_eval 26.03±10.07
2025-12-30 11:26:38,334 | INFO | [default | seed 21] elapsed_time 01:07:01, episode 0069, episode_env_steps 1001, episode_sum_max_reward_per_step 39.709999, episode_sum_max_abs_reward_per_step 39.709999, mean_reward_over_100_episodes_from_training 25.90±10.40, mean_exploration_ratio_over_100_episodes_from_training 0.0131±0.0015, mean_reward_over_100_episodes_from_eval 26.11±10.02
2025-12-30 11:27:33,180 | INFO | [default | seed 21] elapsed_time 01:07:56, episode 0070, episode_env_steps 1001, episode_sum_max_reward_per_step 39.649999, episode_sum_max_abs_reward_per_step 39.649999, mean_reward_over_100_episodes_from_training 25.99±10.35, mean_exploration_ratio_over_100_episodes_from_training 0.0130±0.0015, mean_reward_over_100_episodes_from_eval 26.24±10.01
2025-12-30 11:28:30,195 | INFO | [default | seed 21] elapsed_time 01:08:53, episode 0071, episode_env_steps 1001, episode_sum_max_reward_per_step 39.569999, episode_sum_max_abs_reward_per_step 39.569999, mean_reward_over_100_episodes_from_training 26.11±10.33, mean_exploration_ratio_over_100_episodes_from_training 0.0130±0.0015, mean_reward_over_100_episodes_from_eval 26.35±09.98
2025-12-30 11:29:29,668 | INFO | [default | seed 21] elapsed_time 01:09:52, episode 0072, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 26.26±10.33, mean_exploration_ratio_over_100_episodes_from_training 0.0130±0.0015, mean_reward_over_100_episodes_from_eval 26.51±10.00
2025-12-30 11:30:26,689 | INFO | [default | seed 21] elapsed_time 01:10:49, episode 0073, episode_env_steps 1001, episode_sum_max_reward_per_step 39.629999, episode_sum_max_abs_reward_per_step 39.629999, mean_reward_over_100_episodes_from_training 26.41±10.35, mean_exploration_ratio_over_100_episodes_from_training 0.0130±0.0015, mean_reward_over_100_episodes_from_eval 26.62±09.98
2025-12-30 11:31:23,301 | INFO | [default | seed 21] elapsed_time 01:11:46, episode 0074, episode_env_steps 1001, episode_sum_max_reward_per_step 39.689999, episode_sum_max_abs_reward_per_step 39.689999, mean_reward_over_100_episodes_from_training 26.55±10.35, mean_exploration_ratio_over_100_episodes_from_training 0.0129±0.0015, mean_reward_over_100_episodes_from_eval 26.76±09.99
2025-12-30 11:32:18,707 | INFO | [default | seed 21] elapsed_time 01:12:41, episode 0075, episode_env_steps 1001, episode_sum_max_reward_per_step 39.639999, episode_sum_max_abs_reward_per_step 39.639999, mean_reward_over_100_episodes_from_training 26.65±10.32, mean_exploration_ratio_over_100_episodes_from_training 0.0129±0.0015, mean_reward_over_100_episodes_from_eval 26.82±09.94
2025-12-30 11:33:14,982 | INFO | [default | seed 21] elapsed_time 01:13:37, episode 0076, episode_env_steps 1001, episode_sum_max_reward_per_step 39.629999, episode_sum_max_abs_reward_per_step 39.629999, mean_reward_over_100_episodes_from_training 26.77±10.30, mean_exploration_ratio_over_100_episodes_from_training 0.0129±0.0015, mean_reward_over_100_episodes_from_eval 26.92±09.90
2025-12-30 11:34:11,970 | INFO | [default | seed 21] elapsed_time 01:14:34, episode 0077, episode_env_steps 1001, episode_sum_max_reward_per_step 39.599999, episode_sum_max_abs_reward_per_step 39.599999, mean_reward_over_100_episodes_from_training 26.88±10.28, mean_exploration_ratio_over_100_episodes_from_training 0.0129±0.0015, mean_reward_over_100_episodes_from_eval 27.00±09.87
2025-12-30 11:35:07,656 | INFO | [default | seed 21] elapsed_time 01:15:30, episode 0078, episode_env_steps 1001, episode_sum_max_reward_per_step 39.659999, episode_sum_max_abs_reward_per_step 39.659999, mean_reward_over_100_episodes_from_training 26.95±10.23, mean_exploration_ratio_over_100_episodes_from_training 0.0128±0.0015, mean_reward_over_100_episodes_from_eval 27.09±09.84
2025-12-30 11:36:03,632 | INFO | [default | seed 21] elapsed_time 01:16:26, episode 0079, episode_env_steps 1001, episode_sum_max_reward_per_step 39.699999, episode_sum_max_abs_reward_per_step 39.699999, mean_reward_over_100_episodes_from_training 27.02±10.19, mean_exploration_ratio_over_100_episodes_from_training 0.0128±0.0016, mean_reward_over_100_episodes_from_eval 27.14±09.79
2025-12-30 11:37:00,936 | INFO | [default | seed 21] elapsed_time 01:17:23, episode 0080, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 27.10±10.15, mean_exploration_ratio_over_100_episodes_from_training 0.0128±0.0016, mean_reward_over_100_episodes_from_eval 27.27±09.80
2025-12-30 11:37:56,781 | INFO | [default | seed 21] elapsed_time 01:18:19, episode 0081, episode_env_steps 1001, episode_sum_max_reward_per_step 39.679999, episode_sum_max_abs_reward_per_step 39.679999, mean_reward_over_100_episodes_from_training 27.19±10.12, mean_exploration_ratio_over_100_episodes_from_training 0.0128±0.0016, mean_reward_over_100_episodes_from_eval 27.35±09.76
2025-12-30 11:38:52,866 | INFO | [default | seed 21] elapsed_time 01:19:15, episode 0082, episode_env_steps 1001, episode_sum_max_reward_per_step 39.669999, episode_sum_max_abs_reward_per_step 39.669999, mean_reward_over_100_episodes_from_training 27.25±10.08, mean_exploration_ratio_over_100_episodes_from_training 0.0127±0.0016, mean_reward_over_100_episodes_from_eval 27.46±09.76
2025-12-30 11:39:49,904 | INFO | [default | seed 21] elapsed_time 01:20:12, episode 0083, episode_env_steps 1001, episode_sum_max_reward_per_step 39.689999, episode_sum_max_abs_reward_per_step 39.689999, mean_reward_over_100_episodes_from_training 27.36±10.06, mean_exploration_ratio_over_100_episodes_from_training 0.0127±0.0016, mean_reward_over_100_episodes_from_eval 27.54±09.72
2025-12-30 11:40:46,659 | INFO | [default | seed 21] elapsed_time 01:21:09, episode 0084, episode_env_steps 1001, episode_sum_max_reward_per_step 39.599999, episode_sum_max_abs_reward_per_step 39.599999, mean_reward_over_100_episodes_from_training 27.41±10.01, mean_exploration_ratio_over_100_episodes_from_training 0.0127±0.0016, mean_reward_over_100_episodes_from_eval 27.64±09.71
2025-12-30 11:41:44,589 | INFO | [default | seed 21] elapsed_time 01:22:07, episode 0085, episode_env_steps 1001, episode_sum_max_reward_per_step 39.649999, episode_sum_max_abs_reward_per_step 39.649999, mean_reward_over_100_episodes_from_training 27.50±09.99, mean_exploration_ratio_over_100_episodes_from_training 0.0127±0.0016, mean_reward_over_100_episodes_from_eval 27.70±09.67
